Wavenumber (1/cm),Transmittance
1211.4313509515314,0.7671
1212.750038427297,0.761
1214.0687259030628,0.7282
1215.387408,0.702
1216.7060954757658,0.679
1218.0247829515315,0.663
1219.3434704272972,0.636
1220.662157903063,0.606
1221.98084,0.591
1223.2995274757657,0.5342
1224.6182149515314,0.4792
1225.9369024272971,0.4004
1227.2555899030629,0.3403
1228.574272,0.2829
1229.8929594757658,0.24
1231.2116469515315,0.216
1232.5303344272972,0.167
1233.849021903063,0.106
1235.167703,0.102
1236.4863904757658,0.085
1237.8050779515315,0.077
1239.1237654272973,0.069
1240.442452903063,0.063
1241.761135,0.063
1243.0798224757657,0.063
1244.3985099515314,0.065
1245.7171974272972,0.069
1247.0358849030629,0.075
1248.354567,0.081
1249.6732544757658,0.085
1250.9919419515315,0.1039
1252.3106294272973,0.1199
1253.629316903063,0.1568
1254.947999,0.1751
1256.2666864757657,0.206
1257.5853739515314,0.216
1258.9040614272972,0.253
1260.222748903063,0.304
1261.541431,0.3339
1262.8601184757658,0.4178
1264.1788059515316,0.4589
1265.4974934272973,0.4789
1266.816180903063,0.489
1268.134862,0.491
1269.4535494757658,0.504
1270.7722369515316,0.526
1272.0909244272973,0.534
1273.409611903063,0.553
1274.728294,0.567
1276.0469814757657,0.5889
1277.3656689515315,0.6039
1278.6843564272972,0.6179
1280.003043903063,0.6359
1281.321726,0.6511
1282.6404134757656,0.675
1283.9591009515314,0.695
1285.277788427297,0.744
1286.5964759030628,0.761
1287.915158,0.779
1289.2338454757657,0.789
1290.5525329515315,0.8
1291.8712204272972,0.8139
1293.189907903063,0.816
1294.50859,0.826
1295.8272774757656,0.832
1297.1459649515314,0.834
1298.464652427297,0.834
1299.7833399030628,0.836
1301.102022,0.836
1302.4207094757658,0.838
1303.7393969515315,0.838
1305.0580844272972,0.842
1306.376771903063,0.842
1307.695453,0.846
1309.0141404757658,0.846
1310.3328279515315,0.848
1311.6515154272972,0.848
1312.970202903063,0.853
1314.288885,0.859
1315.6075724757657,0.861
1316.9262599515314,0.865
1318.2449474272971,0.869
1319.5636349030628,0.873
1320.882317,0.875
1322.2010044757658,0.875
1323.5196919515315,0.879
1324.8383794272972,0.883
1326.157066903063,0.885
1327.475749,0.885
1328.7944364757657,0.887
1330.1131239515314,0.887
1331.4318114272971,0.887
1332.7504989030629,0.889
1334.069181,0.889
1335.3878684757658,0.889
1336.7065559515315,0.887
1338.0252434272973,0.887
1339.343930903063,0.887
1340.662612,0.887
1341.9812994757658,0.887
1343.2999869515315,0.885
1344.6186744272973,0.885
1345.937361903063,0.883
1347.256044,0.883
1348.5747314757657,0.877
1349.8934189515314,0.877
1351.2121064272972,0.873
1352.5307939030629,0.863
1353.849476,0.855
1355.1681634757658,0.853
1356.4868509515316,0.8341
1357.8055384272973,0.8041
1359.124225903063,0.7851
1360.442908,0.7649
1361.7615954757657,0.7139
1363.0802829515314,0.661
1364.3989704272972,0.624
1365.717657903063,0.593
1367.03634,0.575
1368.3550274757658,0.5511
1369.6737149515316,0.5361
1370.9924024272973,0.526
1372.311089903063,0.5161
1373.629771,0.524
1374.9484584757656,0.5261
1376.2671459515313,0.551
1377.585833427297,0.567
1378.9045209030628,0.591
1380.223203,0.618
1381.5418904757657,0.6549
1382.8605779515315,0.6809
1384.1792654272972,0.685
1385.497952903063,0.687
1386.816635,0.691
1388.1353224757656,0.691
1389.4540099515314,0.693
1390.772697427297,0.693
1392.0913849030628,0.695
1393.410067,0.695
1394.7287544757658,0.695
1396.0474419515315,0.697
1397.3661294272972,0.708
1398.684816903063,0.71
1400.003499,0.716
1401.3221864757656,0.732
1402.6408739515314,0.757
1403.959561427297,0.785
